Doc_ID,TAGS,CLASS
239,"DT,NN,VBD,JJ,CC,NNS,VBD,PRP,IN,DT,NN,CC,VBD,PRP,PRP$,NN,VBD,IN,NN,VBD,JJ,IN,PRP$,NN,VBD,VBG,PRP,VBD,RB,JJ,CC,PRP,VBD,PRP,VBD,DT,NN,IN,DT,NN,IN,PRP$,NN,IN,PRP$,NN,CC,VBD,PRP,IN,DT,NN,PRP$,NN,VBD,DT,NN,IN,PRP$,NN,CC,VBD,PRP,TO,DT,NNS,TO,VB,PRP$,NNPS,VBD,DT,NN,JJ,CC,VBD,IN,PRP$,NN,VBD,DT,JJ,NN,PRP,VBD,DT,CC,PRP,VBZ,RB,VBG,RBR,IN",2
240,"NNP,NNP,VBD,VBN,IN,DT,JJ,NNP,IN,IN,DT,NN,IN,PRP,VBZ,DT,JJS,NN,IN,DT,DT,NN,NN,VBD,NN,IN,DT,NNP,IN,CD,CC,NN,NNS,VBD,DT,IN,PRP$,NNP,VBD,IN,PRP,MD,VB,NN,CC,PRP,RB,VBD,NNS,IN,NNP,FW",2
241,"DT,NN,NN,VBZ,VBG,NN,IN,CD,JJ,NNS,NNP,CC,NNS,IN,IN,DT,NN,VBN,IN,DT,NN,IN,EX,VBD,CD,NNS,CC,RB,TO,CD,NNS,VBG,DT,VBZ,DT,JJ,CD,NN,VBD,IN,PRP,MD,VB,CC,PRP,RB,VBP,TO,VB,TO,DT,NN,TO,VB,VBG,IN,DT,NN,VBZ,NN,JJ,TO,DT,JJ,NN,NN,NN,VBN,VBG,DT,JJS,IN,DT,NN,NN,IN,EX,VBZ,RB,DT",2
242,"DT,NN,IN,NNP,VBD,DT,JJ,NN,IN,DT,JJS,NN,IN,DT,PRP$,NN,VBZ,CD,NNS,WDT,VBZ,RB,IN,CD,PRP,VBZ,IN,PRP,VBZ,PRP$,NNS,VBG,NNS,CC,VBG,NN,NN,VBZ,NNS,VBP,PRP,DT,NN,WRB,NNS,VBP,PRP,TO,VB,DT,JJ,NN,RB,VBZ,IN,DT,NN,VBZ,DT,JJS,NN,IN,DT,IN,VBZ,TO,VB,DT,MD,VB,DT,JJ,DT,NN,VBZ,IN,JJ,NNS,VBP,IN,PRP$,PRP$,NN,NN,VBZ,DT,RB,JJ",2
243,"DT,NN,VBZ,IN,DT,JJ,NN,IN,DT,PRP$,NN,VBZ,NNP,CC,PRP,VBD,NN,IN,CD,JJ,TO,PRP,VBD,DT,NN,TO,VB,TO,VB,IN,PRP,VBD,TO,VB,IN,PRP$,JJ,NNP,VBD,JJ,IN,PRP,MD,RB,VB,DT,NNS,CC,NNS,IN,JJ,PRP,VBD,TO,VB,TO,VB,IN,PRP$,PRP,VBZ,IN,PRP,MD,VB,JJ,NNS,TO,VB",2
244,"NNS,IN,NNS,VBN,IN,NNP,IN,PRP,RB,VBD,DT,NN,IN,NNP,NNP,PRP,VBZ,DT,JJS,JJ,NN,IN,NN,NNS,VBP,IN,JJR,NNS,IN,NNP,IN,PRP$,NNP,VBD,NNS,IN,PRP,RB,VBD,NNP,WP,VBZ,DT,NN",2
245,"EX,VBZ,DT,NN,IN,DT,NN,IN,DT,JJ,NN,NN,NN,IN,DT,NN,VBD,VBN,TO,JJ,NNP,IN,DT,NNP,NNP,IN,NNP,NNP,VBD,DT,NN,IN,PRP$,NN,NN,NN,JJ,PRP,VBD,IN,DT,NN,DT,NNS,VBD,TO,VB,IN,DT,NNS,IN,NN,NN,IN,NNP,NNS,NNS,VBP,TO,VB,PDT,DT,NN,IN,DT,JJ",2
246,"NNS,IN,DT,NN,IN,NNP,VBD,RP,PRP$,NN,CC,DT,NN,NN,PRP,VBD,RB,NN,IN,NNS,VBD,TO,VB,PRP,VB,PRP,VBZ,CD,NNS,JJ,CD,NNS,DT,JJ,DT,NN,VBD,WRB,JJ,DT,NN,IN,NN,IN,DT,PRP,MD,VB,TO,NN,NNS,VBD,DT,NN,IN,DT,JJ,PRP,VBZ,RB,JJ,NN,CC",2
247,"DT,JJ,WDT,VBD,VBN,IN,CD,IN,DT,JJ,NNP,VBZ,VBN,DT,NN,VBZ,IN,DT,NN,IN,CC,PRP,VBZ,VBG,VBN,PRP,VBZ,IN,DT,NNP,DT,VBZ,DT,NN,IN,NN,IN,CD,CD,JJ,NNS,RB,IN,NNS,VBD,DT,NNS,VBN,IN,DT,JJ,NNP,NNP,IN,NNS,IN,DT,NNS,VBP,RB,DT,NN,VBZ,VBN,VBG,NNS,IN,NN,IN",2
248,"NNS,IN,NNS,VBN,IN,PRP,VBD,TO,VB,DT,JJ,NN,NNP,PRP,MD,RB,VB,IN,DT,JJ,NN,IN,PRP,VBZ,NN,PRP,VBD,NNS,IN,DT,NN,IN,PRP$,NN,CC,CC,PRP,RB,VBD,DT,NNS,VBD,DT,NN,TO,VB,IN,IN,DT,DT,NN,VBD,TO,PRP$,NNS,IN,VBG,TO,DT,EX,VBD,JJ,NNS,IN,DT,CC,PRP,VBZ,RB,RB,JJ,IN,PRP,MD,VB,IN,DT,JJ",2
249,"DT,NNP,NNP,NNP,VBD,TO,DT,JJ,NN,IN,NNP,CD,CC,VBZ,IN,TO,NNP,NNP,DT,JJ,NN,IN,NNP,VBD,IN,PRP,VBD,DT,RB,JJ,NNP,NNP,NNP,IN,DT,NN,IN,JJ,NNS,VBG,RP,JJ,NNS,IN,DT,NNP,NNP,EX,VBP,JJ,NN,CC,JJ,RB,NNP,VBZ,VBG,TO,VB,DT,JJ,NN,IN,VBZ,RB,RB,DT,NNS,DT,JJ,NN,VBZ,RB,VBG,NN,NNS,CC,NNS,VBP,IN,JJR,CC,JJR,JJ,NNS,VBP,VBG",3
250,"DT,JJ,NN,VBD,IN,VBG,IN,DT,NN,IN,DT,NN,NN,IN,NNP,JJ,RB,RB,IN,DT,NN,VBD,VBN,VBN,IN,DT,PRP,VBD,TO,VB,TO,DT,NN,WP,VBD,RB,VBN,TO,PRP,RB,VBD,RB,IN,NNP,DT,NN,VBD,IN,RB,JJ,NNS,VBP,VBG,DT",3
251,"NNP,NNP,NNP,VBZ,VBN,DT,JJ,IN,DT,JJ,JJ,DT,NN,VBD,DT,JJ,NN,TO,VB,NN,IN,JJ,NNS,TO,DT,NN,CC,TO,VB,DT,NN,IN,DT,NNP,NNP,NNP,IN,DT,NNS,VBD,DT,NN,IN,DT,NNS,IN,NNP,CC,PRP,VBD,PRP,VBD,RP,CD,NNS,TO,VB,DT,JJ,DT,NN,VBD,WRB,DT,NN,PRP,RB,VBD,IN,IN,DT,NN,DT,NN,MD,RB,VB,VBG,CC,VBG,RB,PRP,MD,RB,VB,PRP$,NN,IN,CD,NN,TO,CC,WRB,NNS,VBP,PRP,MD,VB,TO,VB,NNS,CC,PRP,MD,VB,JJ,DT,JJ,NN,TO,NNS,VBZ,DT,NN,IN,IN,PRP$,JJ,DT,JJ,NNS,VBP,DT,NN,CC,TO,NN,PRP$,NN,IN,DT,NN,VBZ,TO,VB,NN,CC,VB,IN,NN,NNS,TO,VB,JJ,CC,JJ,NN",3
252,"NNS,IN,DT,NN,VBD,JJ,NNS,TO,VB,DT,NN,IN,NNS,VBD,VBG,DT,NNP,NNP,NNP,VBD,DT,NN,IN,DT,NN,TO,VB,DT,NNS,VBP,IN,PRP,VBD,JJ,VBG,JJ,TO,RB,CD,JJ,JJ,PRP,VBD,PRP,TO,VB,DT,NN,IN,DT,JJ",3
253,"DT,NNP,NNP,NN,VBD,DT,NN,WP,VBD,PRP,VBD,VBN,TO,DT,IN,PRP,VBD,PRP,WRB,PRP,VBD,RB,PRP,VBD,TO,VB,PRP,TO,DT,JJ,NN,CD,NNS,DT,NN,WP,RB,VBD,PRP$,VBD,DT,NNP,DT,CD,NNS,VBD,NNS,CC,VBP,VBG,TO,VB,IN,CC,JJ,NNP,RB",3
254,"WRB,PRP,VB,DT,PRP,VBP,VBN,TO,VBG,IN,DT,JJ,NN,IN,DT,NN,CC,IN,CD,JJ,NN,DT,NN,RB,RB,VBZ,DT,NN,IN,NNP,VBZ,VBN,NNS,IN,DT,PRP,VBD,DT,IN,PRP$,JJ,NNS,IN,NNS,TO,DT,VBD,DT,NN,TO,VB,DT,NN,DT,NN,IN,DT,NNP,NN,NN,VBD,IN,PRP,VBP,VBN,TO,VBG,RB,DT,NN,NN,IN,DT,NN,VB,JJ,NNP,DT,RBS,JJ,NN,CC,PRP,VBZ,IN,PRP,MD,VB,RB,VBN,CD,IN,DT,RBS,JJ,DT,IN,NNS,VBP,IN,PRP,VBZ,IN,DT,CD,IN,PRP,VBD,IN,IN,PRP,VBZ,RB,DT,NN,PRP,VBZ,RB,VB,IN,PRP,VBZ,DT,NN,CC,DT,JJ,NN,VBZ,DT,PRP,RB,VBZ,JJ,IN,PRP$,NNS,MD,VB,RBR,JJ,IN,JJ,NNS,IN,DT,NNS,RB,VBP,DT,NNS,MD,VB,IN,NN,IN,IN,JJS,CD",3
255,"DT,NN,VBD,CC,CD,NNS,VBD,VBN,IN,DT,NN,NN,VBD,NNS,IN,NNP,NNS,VBD,IN,DT,NN,VBD,DT,JJ,NN,IN,NNP,VBD,DT,CC,VBD,VBG,RP,DT,NN,RB,VBD,RP,CC,VBD,CC,NNS,VBD,PRP,DT,JJ,NN,IN,DT,NN,VBD,JJ,NNP,NN,NNP,NNP,WP,VBD,IN,DT,JJ,NNS,CC,RB,VBZ,JJ,NNS,IN,NN,NNS,VBP,IN,DT,NN,VBD,RB,DT,NN,IN",3
256,"JJ,NNP,VBD,DT,NN,TO,DT,JJ,NN,VBN,TO,DT,NN,IN,NNP,NNP,NNP,IN,NNP,VBD,CD,NNS,NNP,VBD,WDT,PRP$,NN,VBD,DT,VBG,NN,CC,PRP,MD,VB,VBN,VBG,DT,NNS,WDT,PRP,VBD,IN,PRP$,DT,CD,NN,NN,NNS,CD,CC,JJ,DT,NN,VBZ,DT,NN,NNS,WDT,NNS,VBD,VBN,VBG,IN,NNS,VBD,CD,VBD,IN,WP,PRP,DT,NN,VBZ,DT,NN,IN,DT,CD,CD,NN,TO,VBG,DT,JJ,NN,WDT,VBD,JJ",3
257,"NNS,IN,JJ,NNS,DT,IN,DT,NN,VBD,VBN,RP,TO,VB,NNP,PRP,VBD,NN,IN,DT,CC,DT,NN,VBD,TO,VB,NN,TO,VB,DT,CD,JJ,NN,IN,NNP,NNP,VBD,VBN,IN,JJ,CD,NNS,CC,NNS,VBD,NN,IN,VBG,RP,JJS,IN,DT,NNS,IN,PRP$",3
258,"DT,NN,NN,IN,NNP,VBD,PRP$,NN,IN,DT,NN,TO,VB,CC,JJ,NNS,IN,VBG,IN,NN,MD,VB,DT,NN,IN,EX,VBZ,DT,NN,IN,NNS,CC,DT,NN,IN,NN,IN,PRP$,DT,VBP,RB,DT,NNS,IN,PRP,VBP,TO,VBP,IN,DT,IN,VBG,DT,NN,IN,CC,DT,CD,DT,NN,VBD,DT,JJ,NN,IN,DT,NN,NN,IN,PRP,RB,VBZ,IN,DT,NN,NN,NN,CC,NN,CD,NN,VBD,IN,DT,NN,IN,DT,NNS,VBD,PRP$,CC,VBD,PRP$,NNS,WP,VBD,DT,NN,VBD,IN,PRP,VBP,IN,PRP,VBP,RB,VBN,RP,IN,DT,NNS,CC,NN,NN,VBP,RB,CC,DT,NN,IN,DT,NN,VBD,IN,CD,NNS,IN",3
259,"NNS,IN,DT,NNP,NNP,NNP,NNP,VBD,DT,NN,IN,NNS,IN,DT,NN,VBD,CC,RB,PRP,VBD,VBN,TO,VB,RP,DT,NN,NNS,IN,IN,TO,CD,NNS,VBN,VBG,RP,DT,JJ,JJ,IN,DT,NNS,IN,NNS,VBG,DT,VBD,DT,JJ,NNS,CC,RB,VBD,IN,NNS,VBD",3
260,"IN,NNP,DT,JJ,NN,IN,JJ,VBD,JJ,TO,DT,JJ,NN,VBN,DT,WP,VBD,IN,JJ,VBN,IN,DT,NN,NNS,IN,DT,CC,RB,DT,JJS,DT,NN,VBD,IN,DT,VBG,CD,NNS,CC,VBG,CD,NNS,VBD,VBG,IN,DT,JJ,NNS,IN,MD,VB,VBN,IN,DT,IN,CD,NNS,VBD,TO,VB,PRP$,CD,NN,VBD,IN,WRB,PRP,MD,VB,TO,DT,NNS,IN,DT,NN,DT,NNS,MD,VB,CC,VB,PRP,VBD,IN,IN,DT,JJ,NNS,VBD,RB,TO,VB,IN,WP,MD,PRP,VB",3
261,"CD,NNS,NNS,VBD,DT,NN,VBN,NNP,CC,PRP,RB,IN,PRP,VBD,IN,DT,DT,NN,VBN,NNP,VBD,DT,NN,NN,VBZ,DT,NNP,VBD,DT,JJ,NN,IN,DT,JJ,NNS,VBD,VBN,VBG,IN,NN,VBD,NNS,CC,NNP,VBD,IN,PRP,DT,JJ,DT,NN,NN,VBD,DT,DT,NN,VBD,DT,NN,IN,RB,IN,NNS,VBG,TO,VB,PRP,VBZ,DT,NNP,VBD,NNP,VB,IN,NNP,VBD,VBN,DT,JJ,PRP,VBD,DT,RB,NNP,VBZ,RB,DT,NNP,VBG,VBG,IN,PRP,CC,VBG,IN,DT,JJ,NN,NNS,VBP,RB",3
262,"NNS,VBD,DT,JJS,JJ,NNS,IN,IN,NNP,IN,VBG,RP,IN,DT,CD,VBG,DT,NNS,RB,JJ,NNS,VBD,PRP,IN,DT,NN,IN,DT,NNP,NN,IN,DT,NN,IN,CC,PRP,VBP,JJ,NN,IN,DT,JJS,JJ,NNS,IN,NNP,NNS,RB,VBD,DT,NNS,IN,NNP,CD,IN,JJ,NN,IN,DT,NN,VBD,VBN,TO,VB,NNS,VBG,JJ,NNS,VBD,DT,NN,VBG,WDT,VBZ,DT,NN,IN,MD,VB,RB,JJ,NN,TO,VB,DT,JJ,NN,CC,DT,CD,NN,IN,DT,NNS,RB,VBD,DT,NNS,CC,DT,NN,IN,DT,NN,NN,IN,DT,JJ,NNP,IN,NNS,RB,VBP,IN,DT,JJ,NN,MD,VB,PRP$,NN,IN,JJ,NN,IN,NNP,CC",3
263,"NNS,VBD,DT,NN,IN,NNP,NNP,IN,NN,CC,RB,PRP,VBZ,RP,PRP$,NNS,IN,DT,JJ,PRP$,NN,VBD,WDT,PRP,VBD,RB,IN,PRP,VBD,DT,JJ,NNS,CC,DT,NNS,CC,NNS,IN,PRP$,PRP,RB,IN,DT,NN,VBD,WDT,DT,NN,RB,VBD,DT,NNS,VBD,DT,NN,IN,PRP$,NN,CC,NN,IN,VBG,WDT,VBZ,RB,VBN,IN,JJ,DT,NN,IN,NN,VBZ,IN,DT,JJ,NN,IN,NNS,WDT,JJS,NNS,VBP,NN,IN",3
264,"NNS,IN,NNS,VBP,VBN,VBG,DT,JJ,NN,IN,NN,IN,DT,JJ,JJ,JJ,NN,IN,WDT,VBZ,VBN,IN,DT,NNP,IN,NNP,IN,IN,DT,NN,IN,NNS,WP,VBP,NN,DT,JJ,NNS,VBD,IN,NNS,WP,VBD,VBN,TO,VB,DT,DT,JJ,NNP,VBD,VBG,DT,NNS,IN,NNS,IN,NNP,DT,NN,IN,DT,NN,NN,IN,DT,VBD,PRP,VBD,RB,NNS,DT,IN,PRP$,NNS,VBP,VBN,VBN,RB,JJ,IN,NNP,PRP,VBP,RB,VB,IN,NNS,DT,IN,RB,JJ,NN,VBZ,VBN,IN,PRP$",3
265,"DT,NN,VBZ,DT,JJ,JJ,NN,IN,DT,JJ,NN,IN,NNP,IN,DT,NN,IN,NN,IN,NNP,EX,VBP,IN,JJ,CD,NNS,IN,JJ,NN,DT,NN,IN,DT,NNS,VBP,DT,JJ,NN,IN,CD,CD,DT,NN,VBZ,DT,JJ,NNS,IN,NNP,NNP,CC,NNP,WDT,VBZ,DT,JJS,NN,IN,RB,CD,NN,IN,DT,IN,NNP,CD,NNS,VBD,CC,VBN,IN,NNP,CC,NNP,CC,NNP,VBD,IN,CD,IN,DT",3
266,"DT,NN,VBD,DT,JJ,NN,NN,IN,DT,NN,IN,NNP,NN,VBD,IN,PRP,VBD,IN,RB,JJ,NN,WRB,NNS,VBD,PRP,VBD,RB,VBD,VBN,CC,NN,CC,VBD,IN,DT,NNP,NNP,NNP,WDT,VBD,VBZ,VBG,DT,NN,TO,VB,NNS,IN,DT,PRP,VBP,IN,DT,JJ,NN,MD,VB,DT,NN,IN,NNS,TO,VB,DT,JJ",3
267,"NNP,VBD,PRP$,JJS,DT,NN,NN,IN,PRP,VBD,NNS,VBG,DT,NN,IN,PRP$,PRP,VBZ,VBG,DT,NNP,NN,NN,IN,JJ,DT,NNP,NN,MD,VB,NNP,NNS,IN,DT,VBG,DT,NNP,NNP,NN,NN,NN,VBD,TO,DT,NNP,NNS,JJ,IN,NN,TO,NNP,VBN,NN,NNP,NNP,VBZ,VBN,TO,VB,DT,NN,IN,VBG,NNS,IN,DT",3
268,"DT,NN,IN,NNP,VBD,NN,PRP,VBD,RB,IN,CD,IN,WP,PRP,VBZ,TO,VB,DT,NNP,NNP,VBZ,VBN,DT,VB,CD,NNS,VBG,TO,VB,RP,WP,DT,JJ,JJ,NN,VBD,IN,VBD,VB,PRP,IN,DT,NN,VBZ,WP,VBZ,IN,DT,JJ,NN,NN,IN,IN,JJ,IN,PRP,VBD,VBG,RP,NNP,IN,JJ,PRP,VBZ,IN,EX,VBD,NN,IN,PRP,IN,DT,NN,CC,VBZ,IN,PRP,VBD,DT,IN,NN,IN,JJS,NNS,VBP,WRB,PRP,VBP,NN,CC,DT,JJ,CC,VBP,VBN,RB,CD,NNS,IN,RB,IN,NNP,CC,NNP,NNP,VBZ,VBG,TO,VB,RB,WRB,DT,NNP,MD,VB",3
269,"NNP,NN,VBD,JJ,NNP,NNP,IN,PRP,VBD,DT,NN,IN,PRP,VBD,IN,DT,NN,IN,DT,NN,CC,NN,NNP,VBD,IN,PRP,VBD,DT,IN,PRP,VBD,DT,NN,IN,PRP,IN,DT,JJ,NN,VBD,NN,IN,DT,NN,CC,NN,IN,IN,NN,VBD,RB,VB,DT,PRP,VBD,PRP,TO,VB,IN,NN,IN,PRP$",3
270,"DT,JJ,NNP,NN,VBZ,VBN,DT,JJ,NN,IN,NNP,RB,TO,VB,DT,NN,IN,DT,JJ,NN,PRP,VBD,RB,VBG,DT,NN,CC,RB,VBD,IN,PRP,VBD,RB,RB,PRP,VBD,IN,PRP,VBD,DT,NN,IN,NN,IN,WP,PRP,VBZ,IN,DT,NNS,MD,VB,DT,PRP,RB,VBZ,PRP$,NNS,IN,VBG,DT,JJ,NNS,RB,IN,IN,PRP,MD,VB,IN,DT,NNPS,IN,CD,IN,PRP$,NN,DT,NN,VBZ,IN,NNS,MD,VB,VBN,IN,PRP$,NN,CC,VB,NN,IN,WP,PRP,VBP",3
271,"NNS,RB,VBD,DT,JJ,NN,IN,PRP,VBZ,RB,JJ,IN,PRP,VBD,TO,VB,PRP,IN,NN,TO,VB,DT,DT,JJ,NN,VBZ,RB,CD,IN,DT,RBS,JJ,NN,IN,NNPS,VBP,IN,PRP,VBZ,DT,NN,IN,NNP,WP,VBD,NNP,IN,CD,NNS,IN,CD,NNS,NNPS,MD,VB,DT,NNS,CC,VB,PRP,IN,DT,NNP,NN,IN,DT,JJ,JJ,NN,VBD,DT",3
272,"TO,VB,DT,JJ,NN,NNP,DT,NNP,NNP,VBD,IN,NNP,NNP,IN,NNP,NNS,VBD,DT,JJ,CC,PRP,VBD,PRP,CD,NNS,TO,VB,DT,JJ,NN,IN,DT,JJ,NNP,VBD,NNS,CC,NNS,WRB,PRP,VBD,DT,NNP,NNP,RB,VBD,TO,VB,RP,NN,NNS,TO",3
273,"NNS,IN,DT,JJ,VBD,VBN,WRB,PRP,VBD,IN,PRP$,JJ,NN,VBD,DT,JJ,NNS,VBD,RB,VBN,DT,NN,IN,DT,RB,NNS,VB,IN,DT,NN,VBD,JJ,CC,RB,RB,VBD,PRP,VBD,IN,DT,NN,VBD,RB,IN,PRP$,JJ,NN,DT,NN,VBD,VBN,IN,DT,NN,IN,NN,WDT,NNS,VBD,TO,VB,DT,NN",3
274,"DT,JJ,NNP,NN,VBN,NNP,VBZ,DT,JJ,NN,TO,CD,JJ,NN,NN,IN,DT,NNP,NNP,IN,DT,PRP,MD,VB,VBN,VBG,CC,VBG,DT,RP,DT,NN,VBD,VBN,IN,NNP,CC,NN,VBD,RP,NN,WRB,PRP$,NN,VBD,NNP,VBZ,DT,JJ,NN,TO,NNS,WDT,VBP,VBG,CC,DT,JJ,NN,VBZ,DT,NN,DT,VBP,NN,TO,VB,PRP,RB,VBZ,DT,NN,IN,NN,IN,PRP,VBP,RB,JJ,IN,PRP$,NNP,VBZ,VBN,VBN,IN,RB,IN,JJ,NNS,PRP,VBZ,VBN,VB,NN,IN,NN,NNS,CC,PRP,VBZ,DT,CD,JJ,NN",3
275,"NNS,VBN,IN,DT,NN,NN,IN,NNS,CC,NNS,IN,NNP,VBP,JJ,TO,DT,WDT,PRP,VBP,IN,NN,NN,IN,NNS,VBP,PRP$,NNS,TO,DT,NN,TO,VB,PRP,IN,DT,NN,CC,TO,VBP,PRP,IN,NN,IN,VBG,JJ,NN,VBG,IN,DT,CC,VB,NN,NNS,IN,DT,JJ,DT,NN,NN,VBD,WDT,IN,PRP,VBP,DT,PRP,VBP,TO,VB,IN,VB,PRP,IN,VB,CC,VBD,PRP,DT,VBZ,VBN,RB,RBR,IN,DT,NN,IN,DT,NN,NNS,VBP,WDT,DT,RBS,JJ,NNS,VBP,JJ,NNS,CC,DT,JJ,NN,NNS,IN,CD,NNP,WDT,VBZ,DT,NN,WDT,MD,RB,VB,PRP,DT,NN,IN,DT,JJ",3
276,"IN,DT,NN,NN,CC,DT,JJ,NN,NN,VBD,DT,NN,IN,DT,NN,IN,DT,DT,NN,VBD,DT,NN,IN,NNP,CC,NNP,NNP,VBD,VBN,IN,DT,PRP,VBD,RB,VBN,RP,IN,DT,NN,IN,PRP$,NNS,CC,NNS,IN,DT,NN,DT,VBD,IN,PRP$,NN,DT,NN,IN,DT,CD,NNS,VBD,RB,CC,DT,NN,VBD,IN,WDT,VBD,IN,DT,JJ,NN,NN,VBG,NNP,CC,NN,VBP,IN,DT,CC,DT,IN,DT,NNS,VBD,JJ,TO,VB,DT,NN,IN,DT,NN,VBD,IN,JJ,DT,NN,CC,DT,JJ,NN,NN,VBD,RB,VBG,RP,IN,DT,NNS,VBD,IN,DT",3
277,"NNP,DT,NN,WP,VBZ,IN,NN,NN,VBD,DT,JJ,NN,IN,DT,NN,IN,DT,NN,NN,IN,NNS,VBD,PRP,IN,NN,CC,JJ,NN,IN,PRP$,DT,JJ,NN,VBD,DT,JJ,NN,JJ,RB,IN,DT,NN,TO,VB,NNP,VBD,IN,NNP,VBD,IN,DT,RBS,JJ,NN,VBD,TO,VB,PRP,RB,IN,DT,NN,IN,IN,PRP$,JJ,PRP,VBD,CD,NNS,IN,DT,JJ,CC,PRP,VBZ,VBG,IN,VBG,IN,NNS,IN,DT,NN,TO,VB",3
278,"NNP,VBD,IN,DT,NNS,IN,DT,JJ,WRB,DT,RB,VBN,IN,DT,NN,IN,DT,NN,CC,VBD,RB,IN,DT,NN,VBD,VBN,IN,DT,NNS,MD,VB,VBN,VBG,RB,IN,PRP,IN,DT,NN,MD,RB,VB,VBN,VBG,DT,IN,PRP,VBD,TO,CC,PRP,VBD,RP,DT,DT,RB,IN,VBN,IN,DT,RB,VBD,IN,DT,NN,IN,DT,NN,TO,VB,IN,DT,NN,VBD,NNS,IN,DT",3
279,"WDT,NNS,MD,VB,CC,DT,JJ,NN,CC,DT,JJ,VBD,DT,NN,IN,NN,IN,NNS,WRB,PRP,VBD,IN,PRP,VBD,JJ,IN,PRP,VBZ,RB,CD,NNS,PRP,VBZ,DT,JJS,JJ,NN,TO,VB,JJ,NNS,VBD,IN,PRP,MD,RB,VB,RB,JJ,JJR,JJ,IN,NNP,CC,DT,NNS,RB,VBD,DT,NNS,WRB,DT,NN,VBD,IN,NN,IN,DT,VBG,DT,NN,DT,NN,IN,NNP,WDT,VBD,PRP,TO,VB,DT,JJR,PRP,VBP,RB,RB,VB,WRB,DT,NNS,IN,CD,NN,IN,PRP,VBP,VBN,IN,IN,NNS,CC,JJ,NN,IN,DT,JJ,NN,IN",3
280,"DT,NN,IN,NNS,VBN,IN,JJ,NN,JJ,NN,VBD,DT,NN,IN,PRP,VBD,DT,JJ,NN,VBG,CD,NNS,IN,CD,JJ,JJ,NNS,IN,DT,NN,VBN,IN,DT,NN,DT,NN,VBD,CD,NNS,TO,VB,PRP$,CD,NNS,IN,RB,TO,DT,NN,IN,NNS,VBD,DT,JJS,NNS,IN,DT,VBG,PRP$,NNS,CC,IN,DT",3
281,"DT,NNP,NNP,NN,IN,NNP,VBD,NNP,VBZ,RB,DT,JJS,JJ,NN,IN,DT,PRP$,NNS,VBD,VBG,PRP,TO,VB,CD,NNS,CC,PRP,VBD,DT,NN,IN,DT,NN,IN,CD,PRP,VBZ,RB,IN,CD,NNS,CC,CD,NNS,DT,NN,VBD,IN,NNP,MD,VB,RB,DT,NN,NN,IN,DT,JJ",3
282,"NNS,CC,NNS,IN,NNP,NNP,VBD,VBG,NNP,DT,JJ,NN,IN,WRB,PRP,VBD,DT,NN,IN,NN,VBD,DT,NN,CC,DT,NN,IN,JJ,CC,JJ,VBD,DT,IN,JJS,CD,NNS,VBD,VBN,IN,CD,VBG,VBN,RB,IN,NN,NNP,CC,JJ,NN,IN,NNP,NNP,VBD,DT,NN,JJ",3
283,"NNP,DT,JJ,NN,VBD,PRP$,NNS,IN,PRP,VBD,DT,NN,TO,VB,RP,DT,PRP,VBZ,IN,DT,NN,NN,PRP$,JJ,NN,VBZ,VBG,NNS,VBG,DT,JJ,NN,IN,DT,CD,JJ,PRP,VBD,DT,NN,VBG,NNS,VBP,IN,NNP,NN,IN,WDT,RB,VBZ,PRP,CD,IN,CC,VB,DT,NN,IN,NN",3
