Doc_ID,TAGS,CLASS
284,"IN,DT,NN,IN,DT,NN,IN,NNP,VBD,IN,DT,DT,RB,VBN,DT,NN,IN,DT,CC,DT,NN,RB,VBD,RB,JJ,IN,DT,JJ,DT,NNS,VBP,IN,DT,NN,MD,VB,DT,NNP,NNP,NN,IN,DT,NN,JJ,NN,CC,VB,RB",3
285,"DT,JJ,NN,VBD,IN,DT,JJ,NN,IN,NNP,CC,VB,RB,RB,DT,PRP,MD,RB,VB,DT,NN,RB,IN,DT,NN,TO,PRP,RB,VBD,RP,CC,VB,RP,IN,DT,JJ,JJ,NNP,RB,VBD,DT,JJ,NNP,NNS,VBP,RB,RB,RBR,RB,IN,JJ,CC,VBP,CD,IN,DT,JJ,NNS,IN,PRP,VBP,VBN,IN,DT,NNP,NNP,IN,DT,NNP,IN,NNP,NN,IN,JJ,NNS,VBD,DT,NN,RB,IN,CD,NNS,IN,NN,CC,VBG,RB,CD,CC,PRP,MD,VB,RB,JJR,IN,IN,NNS,VBD,TO,VB,PRP,VBG,PRP,VBD,PRP,RB,IN,DT",3
286,"NNP,NNP,VBZ,VBN,DT,NN,IN,NNP,IN,CD,VBG,PRP$,DT,JJ,NN,PRP,VBD,WRB,JJ,PRP,VBD,IN,PRP$,JJ,IN,PRP,VBD,RB,VBN,PRP,NNS,VBP,IN,PRP,VBZ,RB,JJ,CC,VBZ,PRP,VB,DT,CD,RB,VBD,VBN,IN,PRP$,PRP,VBZ,JJ,IN,PRP$,NN,CC,VBZ,VBG,TO,VB,CC,IN,NNS,PRP,VBZ,VBN,TO",3
287,"IN,DT,NNP,VBD,DT,CD,NN,JJ,NN,NN,IN,DT,NN,NN,NN,IN,NNP,IN,DT,JJ,IN,PRP,VBD,IN,PRP,VBD,RB,JJ,NN,IN,PRP,RB,VBD,TO,VB,PRP,PRP,VBD,RB,TO,VB,RP,IN,DT,NN,VBD,JJ,CC,VBZ,VBN,TO,VB,CD,IN,NN,IN",3
288,"DT,NN,WDT,VBZ,IN,JJ,NNS,NNS,VBD,CD,JJ,NNS,IN,NNP,IN,CD,CC,JJ,NNS,VBD,NN,IN,CC,JJ,NNS,VBD,DT,IN,JJ,NNP,NNP,VBD,DT,NN,IN,WP,PRP,MD,VB,IN,IN,DT,JJ,JJ,VBD,DT,NN,DT,NN,IN,DT,JJ,VBG,PRP$,NN,VBZ,IN,NN,JJR,IN,NNS,RB,EX,VBZ,RB,DT,NNP,NN,IN,NN,WDT,VBZ,NNS,JJR,IN,CD,DT,NN,IN,DT,NN,MD,VB,JJ,NNS,IN,PRP,VBD,DT",3
289,"DT,JJ,NN,IN,DT,NNP,NNP,VBD,TO,VB,TO,DT,NN,TO,VB,DT,NN,NN,NNP,DT,NN,VBD,PRP$,JJ,NN,IN,JJ,JJ,NN,WP,VBD,TO,VB,PRP$,TO,DT,IN,DT,NN,VBD,DT,NNS,VBD,PRP$,NNS,TO,VB,PRP$,DT,JJ,NN,MD,VB,DT,NNS,IN,DT,NN,IN,NN,CC,DT,NN,IN,DT,NN,CC,DT,NN,DT,NN,VBZ,VBN,DT,IN,NN,CC,CC,VB,NNS,VBP,IN,PRP,VBP,CD,NNP,NNS,VBP,CD",3
290,"NNP,VBD,DT,NN,IN,NNP,NNP,IN,NNP,IN,DT,JJ,NN,IN,NNP,NNP,IN,NNP,NNS,MD,VB,JJ,CC,JJ,JJ,JJ,IN,JJ,NNS,VBD,NNP,NNP,TO,VB,DT,NNP,NNP,IN,NN,IN,DT,NNS,IN,NNS,WP,VBD,IN,DT,PRP,VBD,DT,NN,IN,DT,CC,PRP,VBD,DT,NN,VBG,IN,JJ,NN,TO,VB",3
291,"DT,JJ,NN,IN,DT,NNP,VBZ,VBN,DT,JJ,NN,IN,DT,NNP,VBD,VBN,IN,CD,NNS,CC,CD,WDT,VBD,DT,NNS,IN,DT,JJ,DT,NN,VBD,VBN,TO,DT,NN,IN,EX,VBD,JJ,NNS,IN,VBD,CC,NNS,VBG,IN,IN,DT,NN,IN,PRP$,DT,VBD,NN,RB,JJ,IN,DT,NNS,TO,DT,NNS,IN,DT,JJ,JJ,PRP,VBD,DT,JJ,NN,IN,CD,IN,DT,NNS,IN,DT,JJ,NN,VBD,IN,DT,NN,VBD,RB,DT,RBS,JJ,NN,VBD,DT,NN,IN,DT,CD,IN,DT,NNS,VBD,NN,IN,PRP,VBD,IN,DT,NN,MD,VB,VBN,CD,NNS,IN,DT,NNS,VBD,PRP,VBZ,RB,IN,DT,NN,IN,DT,JJ,NN,NNS,VBP,PRP$,TO,VB,DT,JJ,CC,JJ",3
292,"IN,PRP,VBD,RB,IN,NNP,NNP,VBD,RB,IN,DT,NNP,NNP,IN,CD,DT,JJ,VBD,DT,JJ,NN,IN,PRP,VBD,NNS,TO,VB,RB,WDT,DT,NN,IN,DT,NN,NN,RB,IN,NN,VBD,PRP$,IN,DT,CD,PRP,VBD,IN,JJ,NNS,VBD,VBN,IN,CC,VBD,RB,VBN,WRB,DT,NN,VBD,TO,PRP,VBD,TO,DT,NN,IN,DT,NN,VBD,RB,CC,VBD,PRP$,IN,PRP,VBD,VBN,IN",3
293,"NNS,IN,DT,NNP,NNP,VBD,TO,VB,PRP$,NNS,DT,NN,PRP,VBD,DT,NN,CC,DT,NN,NN,IN,NN,IN,DT,JJ,IN,DT,NNS,VBD,DT,NNP,DT,NNP,VBD,DT,DT,JJ,NN,NN,VBD,DT,NN,NN,NN,IN,NN,TO,VB,JJR,NN,IN,DT,NNS,CC,TO,VB,CC,VB,DT,NN,VBZ,NN,IN,DT,NNP,WDT,VBZ,DT,NN,IN,DT,JJS,NN,CC,NN,DT,NN,VBZ,CD,NNS,IN,IN,CD,NNS,CC,CD,CD,NNS,VBP,DT",3
294,"IN,DT,NN,NN,IN,DT,NN,IN,NNP,VBD,DT,NN,NN,IN,DT,NN,CC,VBD,PRP,PRP,VBD,IN,PRP,VBD,JJ,CC,VBD,IN,PRP,VBD,JJ,IN,IN,PRP,VBD,DT,PRP,VBD,DT,NN,TO,VB,WP,VBD,JJ,CC,VBD,DT,JJ,NN,IN,DT,NN,IN,DT,PRP,VBD,IN,DT,JJ,NN,VBD,RB,JJ,JJ,NN,VBP,VBG,TO,VB,IN,DT,NN,VBZ,IN,VBG,NNP,NNP,WP,VBD,IN,DT,NN,IN,IN,NN,VBD,PRP$,NNP,IN,NN,IN,PRP$,PRP$,NN,VBZ,IN,DT,NN,VBZ,RB,JJ,TO,VB,CC,NNS,VBP,VBG,PRP$,NNS",3
295,"DT,NN,IN,JJ,NNS,VBD,DT,NN,IN,DT,DT,NN,VBZ,RB,CC,NNS,VBD,DT,NN,CC,JJ,NNS,IN,DT,NN,VBG,RB,IN,DT,DT,JJ,NN,NN,VBD,VBN,TO,DT,NN,NN,VBD,DT,NN,WDT,VBD,RB,VBN,TO,DT,JJ,JJ,NN,CC,VBN,IN,DT,DT,NN,VBD,TO,IN,JJS,CD,NNS,CC,VBD,VBG,RB,RB,TO,VB,IN,RB,CD,DT,NN,VBD,PRP$,JJ,NN,IN,DT,JJ",3
296,"NNS,IN,NNS,CC,NN,NNS,VBD,TO,DT,NNP,NNP,NNP,IN,NNP,TO,NNP,VBG,VBZ,DT,NN,CC,NNS,IN,NN,IN,DT,IN,DT,DT,NNS,VBD,IN,CD,NNP,CC,VBG,NNP,VBG,VBZ,RB,VBN,IN,RB,NNS,VBN,JJ,JJ,IN,EX,VBD,RB,JJ,DT,RB,VBD,DT,CD,NN,VBD,IN,PRP,VBD,JJ,NN,CC,IN,PRP,VBD,DT,JJ,DT,NN,VBD,IN,PRP$,NN,VBD,RB,PRP,VBD,JJ,CC,JJ,DT,NNS,MD,NN,RB,IN",3
297,"DT,JJ,DT,NN,IN,NN,DT,JJ,JJ,NN,VBD,DT,NN,IN,DT,NN,NN,IN,DT,NN,WP,VBD,IN,DT,NN,VBD,PRP,IN,DT,NN,IN,NNS,IN,DT,JJ,NN,IN,NN,CC,DT,NN,VBD,RP,PRP$,NN,CC,VBD,TO,DT,NN,TO,VB,IN,DT,DT,NNS,VBP,IN,CD,DT,WDT,VBZ,RB,VB,IN,DT,CC,VBZ,DT,NN,DT,NN,IN,PRP$,NNP,NNS,CC,NNS,VBP,VBN,IN,JJ,NN,TO,VB,NN,IN,NN,NN,TO,NN,CC,JJ,NNS,VBP,RB,IN,VB,IN,VBG,PRP,IN,NN,IN,PRP,VBZ,RB,RB,VBN,IN,WP,PRP,RB",3
298,"DT,JJ,NN,IN,NNP,VBD,DT,NN,NN,IN,CC,VBD,TO,VBG,NNP,DT,NN,VBZ,NN,JJR,IN,TO,RB,VBG,PRP$,NN,TO,VB,DT,NNS,IN,DT,JJ,DT,NN,RB,VBD,PRP$,JJ,NNS,WRB,PRP,VBD,CC,VBD,IN,DT,NN,NN,CC,VBD,TO,RB,RB,DT,JJ,NN,NN,VBD,VBG,DT,NN,IN,PRP$,JJ,VBG,NNS,CC,VBG,NNS,IN,NNP,NNP,NNP,PRP,VBZ,NNS,JJ,CC,VBG,NN,TO,DT,RB,IN,VBG",3
299,"NNS,VBD,DT,NN,NN,RB,CC,VBG,TO,VB,IN,DT,NN,IN,NN,NNS,VBD,CC,VBD,WRB,PRP,VBD,PRP,TO,DT,NN,PRP,VBD,JJ,CC,JJ,IN,CC,PRP,VBD,RB,RB,IN,PRP$,NN,DT,NNS,RB,VBP,PRP,NN,CC,VBD,DT,NN,MD,RB,VB,DT,JJ,NN,IN,CD,IN,DT,NN",3
300,"DT,JJ,NN,VBD,DT,JJ,JJ,NN,IN,NNP,IN,DT,NNP,NNP,IN,VBG,NNS,CC,VBG,CD,IN,JJR,NNS,JJ,TO,CD,NNS,IN,CD,NNS,VBD,VBN,TO,DT,NN,WRB,CD,JJR,NNS,VBD,DT,JJ,NNS,VBP,JJ,IN,NNP,IN,DT,NN,VBZ,IN,JJ,NN,CC,DT,NNP,NNP,NNP,VBD,IN,DT,JJ,NN,VBD,RB,IN,RB,IN,CD,NNS",3
301,"DT,NN,NN,IN,DT,NN,NN,IN,DT,NN,IN,NN,VBD,DT,NN,IN,DT,VBG,TO,DT,EX,VBP,IN,JJS,CD,JJ,IN,DT,JJ,JJ,NNP,VBD,DT,NN,NN,CC,JJ,JJ,PRP,VBP,RB,VBN,NN,CC,PRP,VBP,VBG,IN,DT,JJ,NNP,NNP,VBD,IN,DT,NN,VBZ,VBG,NN,IN,PRP$,NN,TO,VB,RP,WP,PRP,RB,VBD,DT,NN,TO,VB,JJ,CC,TO,VB,TO,VB,DT,NN,VBD,IN,JJ,JJ,NNS,IN,NNP,CC,DT,NNP",3
302,"NNP,DT,JJ,JJ,NN,IN,NNP,VBD,DT,JJ,JJ,CC,PRP$,NN,VBD,IN,DT,JJ,PRP,VBD,IN,PRP,VBD,IN,NN,CC,VBD,TO,VB,CC,VBD,RB,VB,WP,TO,VB,RB,PRP,VBD,TO,VB,DT,NN,IN,PRP$,PRP,VBD,IN,PRP,VBD,IN,PRP,VBD,DT,NN,IN,PRP,CC,VBD,IN,PRP,VBD,NNS,RBR,IN,PRP,PRP,VBD,IN,NNS,VBP,TO,VB,NNS,VBN,IN,CC,PRP,VBZ,IN,PRP,VBZ,PRP,VBZ,PRP$,TO,NN,TO,VB,IN,DT,VBZ,RB,WP,PRP,VBZ,IN,DT,JJ,NN,VBZ,CC,DT,NNP,NNP,CC,JJ,NN,NNS,VBP,JJ,IN,PRP$",3
303,"DT,NN,VBN,DT,NNP,VBZ,CD,IN,RB,CD,NNS,TO,VB,IN,NNP,PRP,VBZ,DT,JJ,NN,PRP,VBD,DT,NN,IN,CC,PRP,VBZ,RB,JJ,NNS,IN,DT,NN,VBD,VBN,IN,CD,IN,JJ,NNP,DT,JJ,NN,VBD,DT,JJ,NN,VBN,NNP,NNP,PRP,VBD,PRP$,NN,DT,VBN,NN,IN,PRP,VBD,DT,NN,IN,DT,NN,CC,VBD,WP,PRP,DT,NNP,NN,VBD,DT,NN,DT,NN,VBD,IN,JJ,CC,PRP,VBD,VBN,VBN,RB,IN,NNP,MD,RB,VB,VBN,PRP,TO,DT,IN,PRP,MD,VB,VBN,DT,NN,VBD,DT,JJ,NN,WDT,VBD,IN,DT,NNP,WP,VBD,TO,DT,NNP,IN,NNP,IN,CD,NNS,RB,TO,VB,IN,VBD,DT,NN,IN,NNP,NNP,NNP,IN,NNP",3
304,"DT,NNP,NNP,IN,DT,JJ,NN,VBN,IN,NNP,NNP,CC,NNP,RB,VBP,DT,NN,IN,DT,JJ,CC,PRP$,JJS,NN,VBZ,DT,NN,IN,DT,CC,PRP,VBZ,RB,VBN,PRP,VBD,DT,JJ,NN,TO,VB,RP,DT,NN,IN,CD,IN,PRP,VBD,RB,IN,RB,TO,VB,VBN,IN,PRP$,NN,CC,PRP,VBD,DT,JJ,NN,IN,NNS,IN,CD,NNS,IN,IN,DT,NN,RB,VBZ,DT,JJ,NN,IN,NN,NN,IN,DT,NN,VBZ,IN,JJ,DT,NN,VBZ,VBN,VBG,JJ,NNS,IN,JJ,IN,NN,NN,NNS,TO,VB,CC,VBG,PRP,IN,NN,IN,DT,JJ,CD",3
305,"DT,NN,NN,IN,NNP,NNP,VBD,RB,VBG,PRP$,NN,VBD,WRB,DT,NN,NN,RB,VBD,DT,JJ,VBG,DT,NN,IN,DT,DT,NN,NN,RB,VBD,NNS,CC,CC,EX,VBD,DT,NNS,VBP,DT,DT,NNS,VBD,TO,DT,NN,NN,NN,VBD,DT,JJ,NN,IN,DT",3
306,"NN,VBD,IN,NN,DT,NN,IN,DT,NN,VBN,IN,DT,NN,IN,DT,NN,IN,DT,JJ,CD,JJ,NNS,VBP,VBD,DT,NNP,NNP,NNP,NNP,VBD,IN,DT,NN,VBD,IN,DT,JJ,NN,IN,DT,NNS,VBD,IN,DT,NN,VBD,WRB,DT,NN,VBD,VBN,IN,DT,JJ,NN,NNS,VBP,VBG,PRP$,JJ",3
307,"DT,JJ,JJ,NN,NN,VBN,NNP,VBD,PRP$,NN,VBD,JJ,TO,PRP$,NN,VBZ,PRP$,NN,IN,VBG,RB,VBN,RB,JJ,IN,PRP$,DT,NN,VBD,IN,NNP,VBZ,RB,JJR,CC,VBD,TO,VB,RP,IN,PRP,VBZ,IN,PRP,VBZ,TO,VB,IN,JJR,CC,IN,PRP,VBZ,IN,PRP,VB,RB,JJ,NNP,NNS,VB,VBN,DT,NN,CC,JJR,NNS,VBP,VBG,PRP,TO,VB,PRP$,NNP,NN,VBZ,RB,JJ,IN,JJ,NN,IN,DT,NNP,RB,NNS,VB,NNS,RB,VBP,IN,PRP,VBP,RB,VB,RB,NNS,TO,VB,IN,DT,NN,VBZ,JJ,IN,PRP,VBP,NNS,IN,PRP,VBP,VBG,PRP$,NNS,IN,PRP$,JJ",3
308,"JJ,NN,JJ,NNS,NNP,NNP,CC,NNP,CC,PRP$,JJR,NN,NNP,VBP,VBG,VBN,IN,DT,NN,NN,NN,IN,PRP$,JJ,NN,NN,VBD,VBG,DT,NN,VBP,VBG,DT,JJ,NN,IN,PRP$,JJ,NN,CC,PRP,VBP,VBN,VBG,NNS,IN,PRP$,JJ,NN,NNS,CC,DT,NNS,VBP,VBN,NNS,IN,DT,NNP,NNP,NNP,IN,JJ,NNP,CC,PRP,VB,DT,NN,CC,NNS,IN,DT,NN,VBP,VBN,TO,VB,VBN,IN,PRP$,NNS",3
309,"IN,JJ,JJ,JJ,NN,IN,NNP,VBD,DT,JJ,NN,IN,VBG,IN,DT,NNS,VBP,VBN,RB,VBG,PRP,IN,IN,NN,CC,NN,IN,VBG,NN,PRP$,NN,CC,VBG,NN,RB,VBD,PRP,TO,NNS,VBP,VBN,CD,NNS,IN,DT,JJ,CC,PRP$,NN,RB,VBZ,TO,VB,PRP,CC,VB,PRP$,NNS,PRP,VBD,DT,NNS,VBP,NNS,CC,RB,VBD,PRP,IN,JJ,PRP,MD,VB,DT,NNS,IN,DT,NN,NNS,IN,PRP$,JJ,NN,NN",3
310,"DT,NNP,NNP,JJ,NN,VBD,DT,NN,JJR,IN,CD,IN,CD,WDT,VBZ,TO,VB,DT,JJ,NNP,NN,IN,DT,NNP,VBG,PRP,DT,JJS,JJ,IN,DT,DT,JJ,JJ,NN,MD,VB,VBN,IN,IN,NNS,CC,IN,NNS,IN,JJ,NNS,IN,DT,NN,DT,NN,VBZ,TO,VB,JJ,TO,VB,VB,PRP,CC,VB,PRP,IN,DT,DT,NN,VBZ,IN,VBG,DT,JJ,NNP,RB,DT,JJ,NN,VBD,DT,NN,CC,VBD,DT,NNP,NN,IN,DT,NN,VBD,RB,IN,IN,DT,CD,NNS,IN,DT,NNP",3
311,"VBG,DT,NN,IN,NNP,VBD,VBG,DT,JJ,NNP,NN,TO,VB,DT,NN,IN,IN,CD,NNS,VBD,IN,PRP,VBD,IN,CD,NNS,IN,NN,IN,WDT,VBZ,DT,NN,IN,CD,JJ,IN,DT,JJ,DT,NN,VBD,IN,PRP$,NN,IN,CD,IN,PRP$,CD,PRP,RB,VBD,DT,NN,IN,DT,NN,IN,NNP,CC,VBD,RB,DT,JJ,DT,NN,IN,IN,CD,CD,CD,DT,JJ,NNP,CC,NN,IN,JJ,NN,VBN,IN,DT",3
312,"NNP,CC,NNS,VBD,IN,NNP,IN,DT,NN,IN,NNP,NNP,JJ,NNS,VBP,VBN,VBG,IN,DT,NN,IN,DT,NNS,VBP,JJ,NNP,VBD,DT,NNS,IN,JJ,CC,JJ,VBD,NN,IN,JJ,NNS,TO,VB,PRP,IN,DT,NN,CC,IN,NN,NNP,DT,IN,CD,NN,VBD,NN,CC,VBD,PRP$",3
313,"IN,NNS,VBD,VBG,IN,DT,NNP,NN,WRB,NN,JJ,DT,NN,VBD,RP,IN,CD,NN,VBD,DT,NN,IN,DT,JJ,NN,IN,NNS,CC,VBD,NNS,VBN,TO,VB,DT,IN,DT,NN,VBD,CD,IN,DT,NNP,NNPS,VBZ,IN,PRP$,NN,NNS,VBP,VBG,IN,WRB,TO,JJ,DT,NN,VBD,RB,VB,WDT,VBD,DT",3
314,"IN,PRP,VBP,RB,VBN,WP,PRP,MD,VB,IN,TO,VB,IN,DT,PRP,MD,RB,VB,PRP,DT,NN,IN,DT,RB,RB,RB,NN,IN,DT,NN,IN,DT,JJ,NN,VBZ,DT,DT,NN,CC,DT,JJ,NN,IN,NN,RB,VBG,DT,NN,CC,NNS,TO,DT,NN,VBP,IN,PRP,VBZ,DT,JJ,IN,CD,NN,VBG,DT,NN,RBS,PRP,VBD,VBG,IN,NN,MD,VB,VBG,IN,IN,DT",3
315,"RB,CD,DT,NN,VBD,VBG,RP,DT,NN,IN,DT,JJ,IN,NNP,NNP,NNP,IN,NNP,NNP,VBD,DT,NN,CC,RB,VBD,RP,PRP$,NN,TO,VB,DT,JJ,DT,NN,VBD,RB,JJ,IN,VBG,VBN,IN,PRP,VBD,IN,PRP$,NN,NN,CC,VBD,DT,JJ,IN,NNP,VBD,DT,NN,JJ,NNS,IN,DT,NN,VBD,WDT,PRP,VBD,VBN,DT,JJ,NN,VBG,WDT,JJ",3
316,"JJ,NNP,DT,JJ,NN,NNP,VBZ,CD,IN,DT,JJS,JJ,NNS,RB,CC,MD,PRP,VB,DT,NNS,CC,JJ,NNP,NNP,VBD,DT,JJ,NN,IN,DT,NN,IN,DT,JJ,VBD,RB,TO,DT,VBG,CC,DT,NN,RB,VBD,JJ,IN,IN,DT,CD,NNS,VBD,TO,VB,JJR,IN,CD,IN,DT,JJ,DT,JJ,NN,IN,DT,NN,IN,CD",3
317,"NNS,IN,NNP,VBD,WP,PRP,VBP,VBZ,DT,NNS,IN,CD,IN,DT,JJS,VBG,TO,DT,DT,WDT,NNS,VBD,IN,VBD,TO,DT,DT,RB,JJ,RB,JJ,NN,IN,DT,JJ,NN,CC,JJ,CC,JJ,IN,JJ,NNS,VBG,DT,NNS,RB,IN,IN,CD,CD,NNS,DT,NNS,RB,VBD,DT,JJ,NN,IN,NNS,IN,JJ,WDT,MD,VB,PRP,TO,VB,WP,NNS,IN,NN,DT,NN,IN,NNS,VBG,PRP,WRB,DT,NN,VBD,DT,CD,CD,NNS,DT,NNS,VBD,VBG,DT,NN,IN,IN,DT,NN,NN,VBD,IN,PRP,VBD,RP,DT,IN,DT,NN,VBG,TO,VB,IN,JJS,CD,JJR,NNS,IN",3
318,"DT,JJ,JJ,NN,VBD,IN,CC,PRP,VBD,IN,EX,VBD,CD,NNS,IN,DT,DT,JJ,NN,VBD,DT,CD,PRP,RB,VBP,DT,CC,DT,NNS,IN,DT,NN,VBD,DT,JJR,DT,JJ,JJ,NN,VBD,IN,DT,JJ,NN,VBZ,VBN,IN,DT,WDT,VBZ,IN,DT,NN,VBZ,VBN,IN,JJ,NN,IN,DT,NN,CC,NN,VBG,IN,JJ,NNS,IN,DT,DT,NN,MD,VB,WRB,DT,NN,VBZ,JJR,IN,CC,DT,NN,VBZ,VBN,IN,NN,CC,NN",3
319,"IN,CD,CD,NNS,VBD,IN,NNP,IN,CD,NNS,IN,IN,DT,JJ,DT,NN,VBD,DT,NN,DT,JJ,DT,NNP,NNP,VBZ,IN,CD,CD,NNS,VBP,NN,CC,PRP,VBZ,IN,NNS,IN,NNS,VBN,IN,EX,VBD,RB,DT,JJ,NN,IN,NNP,VBD,IN,DT,JJ,NN,VBZ,RB,IN,JJ,NNS,IN,DT,DT,NN,VBZ,NN,IN,DT,DT,JJ,NNS,CC,DT,NN,IN,NN,VBP,VBN,DT,NN",3
320,"NNS,MD,VB,JJ,CC,JJ,NNS,IN,DT,JJ,JJ,NN,IN,DT,JJ,NN,NNS,VBD,NNS,IN,DT,IN,VBG,NN,DT,NNS,VBD,JJ,NNS,TO,DT,CC,DT,JJ,NNS,VBP,NNS,CC,DT,DT,NNS,VBP,IN,DT,NNS,MD,VB,NN,IN,DT,VBG,NNS,IN,NNP,CC,VB,PRP,JJR,IN,RB,IN,VB,DT,JJ,NN,IN,PRP$",3
321,"IN,NNP,NN,NNS,VBD,PRP$,WDT,VBZ,IN,NNP,TO,NNP,IN,JJ,NNS,IN,DT,NNS,VBP,PRP,DT,JJ,CC,DT,JJ,NN,IN,NN,VBZ,CD,TO,CD,NNS,IN,NNS,CC,NNS,VBP,DT,NN,NN,IN,DT,IN,NNS,VBP,DT,NN,IN,DT,NN,TO,NN,DT,PRP,VBD,IN,VBG,NNS,CC,JJ,NN,VBP,NN,IN,DT,NN",3
322,"DT,JJ,NN,IN,NNP,VBZ,VBG,NNS,DT,NN,TO,VB,JJ,NN,IN,RB,VBG,DT,IN,PRP,VBZ,DT,NN,NN,IN,IN,TO,CD,NNS,IN,NNS,MD,VB,DT,JJ,CC,DT,NN,IN,JJ,CC,PRP,MD,VB,NNS,IN,DT,NN,DT,NN,IN,DT,JJ,DT,NN,VBZ,CD,NNS,CC,PRP$,NN,VBD,VBN,IN,JJ,WDT,VBZ,DT,JJS,NN,NN,IN,DT",3
323,"JJ,IN,JJS,CD,NN,VBD,IN,DT,JJ,NN,NNS,IN,DT,NN,VBD,IN,CD,NNS,CC,VBD,DT,IN,RB,IN,VBN,IN,DT,NN,NN,IN,CC,IN,IN,DT,NNP,NNS,VBD,NN,NNS,IN,DT,NN,IN,DT,JJ",3
324,"IN,NN,VBD,DT,NN,IN,NNP,NNP,CC,VBD,PRP,TO,NNP,DT,NN,VBZ,DT,NN,DT,NN,VBZ,DT,NN,IN,NN,IN,PRP$,DT,NN,IN,DT,NN,VBD,DT,NN,IN,PRP,VBD,IN,DT,JJ",3
325,"DT,JJ,NN,VBD,IN,DT,NN,IN,PRP$,JJ,IN,NNP,CC,DT,NNS,CC,DT,NN,NN,MD,VB,IN,DT,NN,VBG,NN,IN,DT,CC,DT,NN,NN,VBD,RB,CC,VBN,NN,IN,NNS,VBD,TO,VB,NN,IN,DT,NN,IN,DT,NN,VBD,NNS,VBD,TO,VB,RP,PRP$,NNS,DT,NN,RB,IN,DT,NN,VBG,IN,PRP$,JJ,NN,VBD,VBG,IN,PRP$,NN,NN,NN,WRB,PRP,VBD,IN,PRP,VBD,VBN,RB",3
326,"DT,JJ,NN,IN,NN,VBN,NNP,CC,PRP,VBZ,RB,VBN,VBG,DT,CD,NNS,IN,VBG,IN,JJS,CD,NNS,DT,NN,CC,JJR,IN,DT,NN,NNS,IN,DT,JJ,CD,NNP,NNS,VBP,VBG,DT,NNS,WP,VBP,VBN,PRP$,DT,NN,RB,VBD,IN,DT,NN,VBG,DT,JJ,NN,IN,DT,JJ,JJ,IN,PRP,MD,VB,PRP,VBG,PRP,TO,NN,IN,PRP,VBZ,IN,NNS,RB,VBD,PRP,TO,NNS,VBP,IN,PRP,VBD,DT,JJ",3
327,"DT,NNP,NNP,IN,NNP,VBZ,VBG,DT,NN,WDT,VBZ,NNS,TO,VB,WRB,DT,JJ,NN,VBZ,IN,JJ,NNS,IN,DT,JJ,IN,VBZ,JJ,VBG,JJ,NNS,IN,PRP$,NN,WDT,VBP,DT,WDT,VBP,RP,JJ,NNS,VBN,RP,IN,NN,NNS,MD,RB,VB,VBP,NN,NN,CC,NN,IN,NNS,RB,RB,VBN,IN,NNP,VBZ,VBN,TO,VB,WRB,DT,NN,MD,VB,IN,DT,CC,PRP,VBZ,RP,PRP$,NN,IN,DT,NN",3
328,"EX,VBP,JJ,JJ,NN,NNS,IN,DT,DT,NN,NN,VBZ,VBN,RP,IN,DT,JJ,NN,IN,WRB,TO,VB,PRP,VBD,TO,VB,DT,DT,JJ,NN,VBZ,VBN,IN,IN,NN,NNS,WDT,VBP,RB,VBN,EX,VBP,CD,NNS,VBG,NN,IN,NNP,CC,DT,NN,IN,DT,NN,MD,VB,CD,IN,DT,NN,VBZ,VBG,DT,NN,TO,VB,PRP$,NNS,IN,JJ,NNS,CC,VB,PRP,VB,VBN,IN,NN",3
