Doc_ID,TAGS,CLASS
329,"DT,NN,NN,VBD,DT,NN,NN,DT,JJ,NN,VBD,RP,IN,DT,NN,IN,DT,DT,NN,IN,DT,NN,NN,NN,JJ,CC,DT,JJ,NN,VBD,RP,IN,DT,NNP,NN,DT,NN,RBR,RB,VBD,IN,PRP,VBD,TO,VB,VBG,IN,DT,PRP,MD,RB,RB,VB,DT,CC,PRP,VBD,TO,IN,IN,DT,JJ,DT,NN,VBD,NNS,IN,PRP,VBP,IN,PRP,MD,VB,DT,JJ",3
330,"JJ,NNP,NNP,NNP,VBD,DT,JJ,NN,IN,NNP,IN,DT,NNP,IN,NNS,VBD,DT,CD,DT,NNS,VBD,VBG,IN,DT,PRP$,IN,RB,IN,VBD,DT,VBN,IN,NNP,IN,PRP,VBD,VBG,IN,WP,PRP,VBD",3
331,"IN,CD,NNS,VBD,IN,DT,JJ,NN,IN,NNP,WDT,VBZ,VBG,RB,CD,NNS,IN,PRP$,NN,IN,RB,CD,DT,NNS,VBD,IN,NNP,WRB,PRP,VBD,VBN,IN,IN,PRP$,NNS,IN,NNP,PRP,VBD,DT,CD,NNS,IN,NN,WP,DT,NNS,VBD,IN,VBG,NNS,IN,NN,CC,NNS,VBD,VBN,TO,DT,CC,PRP,VBP,RP,NNS,IN,DT,VBG,TO,DT,NNP,CC,NNP,NNP,PRP,VBD,IN,NN,IN,DT,NNS,IN,DT,JJ",3
332,"DT,JJ,JJ,NN,VBN,TO,VB,IN,DT,NNP,CD,CC,DT,NNP,VBD,TO,DT,NNS,IN,PRP$,JJ,DT,NN,VBD,RP,IN,NNP,NNP,NNP,IN,DT,JJ,DT,NNP,NNP,NNP,IN,NNP,VBD,DT,CC,DT,NN,NNS,VBD,DT,NN,IN,CC,NN,IN,DT,JJ",3
333,"NNP,NNP,VBD,JJ,IN,PRP$,NNS,IN,DT,NN,JJ,CD,NNS,CC,RB,IN,DT,NN,IN,JJ,PRP,MD,NN,PRP$,JJ,NN,CC,NN,EX,VBP,NNS,IN,PRP$,NN,TO,VB,DT,NN,IN,NN,NNS,TO,VB,WDT,VBP,DT,NN,TO,VB,DT,NNS,IN,PRP$,JJ,NNS,VBP,IN,DT,JJ,VBZ,DT,JJ,NN,IN,NN,TO,VB,DT,CC,DT,NN,IN,NNP,IN,VBZ,VBG,DT,NN,VBZ,VBN,DT,JJ,NN,IN,PRP,VBZ,JJ,TO,VB,DT,NN,CC,VB,DT,NN,NN",3
334,"JJ,NNS,VBD,IN,NNP,IN,NNP,CD,IN,DT,NN,IN,DT,JJ,NN,IN,CD,NN,NNS,VBD,VBN,CC,JJR,IN,CD,NNS,VBD,IN,DT,JJ,NNP,NNP,VBD,VBN,IN,PRP$,NN,IN,DT,JJ,NNP,VBP,IN,PRP,VBD,IN,NN,IN,PRP,VBD,DT,NN,IN,DT,NN,VBD,DT,CC,NNP,VBD,IN,PRP,VBZ,VBN,DT,JJ,IN,DT,JJ",3
335,"JJ,NN,VBD,DT,NN,DT,JJ,JJ,NNS,VBD,IN,DT,NNP,NN,CC,VBN,NN,IN,DT,JJ,DT,NNS,VBD,NNS,CC,VBD,NNS,CC,DT,VBD,IN,DT,NNS,IN,DT,NNP,WDT,VBZ,IN,DT,JJ,DT,NN,VBD,NNS,IN,DT,NNP,JJ,NN,IN,PRP,VBD,IN,JJ,NNS,IN,JJ,CD,IN,DT,NNS,VBD,NNS,TO,CD,IN,DT,NN,IN,VBG,IN,PRP,RB,VBD,DT,NN,CC,VBD,IN,IN,JJ,NNS,VBD,IN,DT,JJ,NNS,VBD,JJ,VBG,DT,NN,IN,IN,PRP,VBD,VBG,NN,IN,JJ,NN,CC,NN,NN,IN,PRP$",3
336,"IN,EX,VBZ,DT,JJ,NN,IN,DT,JJ,NN,WDT,VBZ,JJ,IN,PRP$,NN,PRP,VBZ,RB,VB,NNS,IN,VBG,PRP$,NNS,IN,DT,NN,RB,JJ,IN,IN,PRP$,JJ,NN,IN,CC,PRP,MD,VB,IN,CD,CC,CD,NNS,IN,PRP,TO,DT,NN,VBZ,IN,JJ,NN,TO,VB,JJ,TO,VB,PRP$,NN,JJ,VBZ,VB,JJ,RB,IN,CD",3
337,"DT,NN,IN,NNP,NNP,VBD,IN,DT,NN,NN,DT,JJ,PRP,VBZ,DT,JJS,NN,TO,VB,VBD,IN,NNP,NNP,IN,IN,CD,WRB,DT,NN,VBD,PRP,VBD,TO,NN,PRP,IN,TO,DT,VBG,IN,PRP,MD,VB,DT,NN,IN,DT,JJ,JJ,DT,NNP,IN,NNP,NNP,VBD,IN,PRP,VBD,IN,DT,NN,IN,DT,MD,VB,RB,VBN,IN,DT,IN,IN,NNS,MD,VB,DT,NN,IN,PRP,CC,WP,DT,NN",3
338,"IN,DT,NN,IN,PRP,VBZ,NNS,TO,VB,CD,DT,NN,IN,DT,NNP,NNP,NNP,MD,VB,IN,NN,TO,NN,CC,RB,VBG,DT,NN,NN,IN,DT,DT,NN,VBZ,RB,CD,NN,TO,DT,DT,JJ,NN,VBN,IN,DT,JJ,NNP,NNP,NN,NNP,NNP,VBZ,DT,NN,IN,NN,IN,IN,CD,PRP,VBD,DT,NN,TO,VB,DT,NN,DT,JJ,NNS,CC,RB,VBD,DT,NNS,RB,RB,TO,VB,DT,JJ,NNP,VBD,IN,NN,CC,NN,IN,DT,NNP,VBD,PRP,IN,DT,NN,IN",3
339,"DT,NNP,NN,VBD,NNP,NNS,VBD,TO,VB,NN,TO,NNP,NNP,NN,NNP,NNP,IN,DT,JJ,NN,IN,DT,NNS,VBD,NN,IN,DT,NN,IN,PRP,VBZ,DT,NN,WRB,DT,NN,PRP,VBD,IN,PRP,VBD,IN,DT,NNS,TO,VB,NN,VBZ,DT,JJ,NN,IN,DT,JJ,CC,IN,PRP,VBZ,PRP,MD,RB,VB,IN,DT,DT,NN,VBD,IN,DT,NNS,MD,VB,IN,DT,NN,IN,DT,NNP,POS,NN,TO,DT,JJ,NN",3
340,"IN,DT,JJ,NN,IN,DT,JJ,NN,VBD,DT,NN,DT,NN,IN,PRP$,NN,WRB,PRP,VBD,PRP,TO,PRP,RB,VBD,TO,VB,DT,NN,IN,DT,JJ,NN,VBD,IN,IN,NNP,NNP,VBD,NNS,VBD,IN,NN,IN,DT,NN,VBD,DT,NN,IN,JJ,DT,JJ,NN,VBD,DT,JJ,NN,IN,DT,NN,IN,VBD,DT,NN,IN,PRP$,NNS,VB,IN,DT,NN,VBN,NNP,NNP,MD,VB,VBN,DT,CC,PRP,VBD,IN,DT,NN,MD,VB,NNS,RB,TO,VB,DT,JJ,PRP,RB,MD,VB,RB,IN,PRP",3
341,"NNP,JJ,NNS,VBP,RB,CD,NNS,IN,DT,NN,IN,DT,NNP,CC,NNP,TO,VB,JJ,NNS,CC,TO,VB,PRP$,NN,IN,DT,DT,NNS,VBD,DT,NNP,NNP,NNP,IN,NNP,NNP,TO,CD,VBD,NNS,VBD,DT,NNS,WRB,PRP,VBD,PRP$,NNP,DT,NN,VBD,IN,DT,NN,VBD,RB,DT,NN,CC,DT,JJ,CC,PRP,VBD,JJ,NN,IN,JJ,NNS,CC,TO,VB,DT,NN,IN,JJ,NN,CC,IN,DT,NN,VBZ",3
342,"VBG,RP,IN,DT,VBZ,DT,NNP,NN,NN,IN,VBZ,DT,NNS,IN,DT,DT,NN,VBZ,DT,JJ,NN,NN,IN,JJ,NNS,RB,NNS,MD,VB,DT,IN,JJ,NNS,DT,DT,NNP,NNP,NNP,NNP,VBD,VB,DT,DT,NN,VBZ,IN,CD,NN,NNS,VBP,IN,DT,NN,IN,CD,TO,CD,NNS,IN,DT,CC,RB,DT,NN,VBZ,VBN,DT,JJ,IN,DT,NNS,VBP,VBN,JJ,CC,IN,DT,CD,VBZ,DT,NN,VBD,VBZ,PRP$",3
343,"JJ,NNP,VBD,JJ,NN,IN,IN,DT,JJ,NN,DT,NN,NN,VBD,IN,CD,NNS,IN,DT,JJ,NN,WDT,VBP,RB,JJ,IN,NN,IN,NNP,VBZ,JJ,TO,VB,IN,DT,NN,CC,VB,DT,DT,DT,NNP,NNPS,VBZ,VBG,DT,CD,NN,NNS,TO,VB,IN,CD,CD,NNS,IN,PRP,VBD,IN",3
344,"IN,NNS,VBD,DT,NN,NNP,IN,VBD,VBG,DT,NN,IN,DT,NN,VBN,NNS,VBD,NNP,IN,IN,PRP,MD,VB,PRP,RB,TO,DT,PRP,VBD,DT,NN,TO,NNP,NNP,WDT,VBZ,IN,CD,NNS,TO,DT,IN,DT,JJ,PRP,MD,VB,RB,CC,JJ,IN,DT,NN,IN,DT,NN,IN,NNP,VBZ,JJ,NNS,IN,NNS,VBP,IN,EX,VBP,RB,IN,CD,IN,PRP,IN,DT",3
345,"IN,DT,NN,VBN,NNP,NN,VBD,PRP$,NN,IN,DT,JJ,NN,CC,VBZ,RB,TO,CD,DT,NN,IN,PRP,VBZ,NNS,IN,DT,PRP$,NN,VBZ,VBN,RB,CC,IN,PRP$,PRP,VBD,CD,NNS,TO,VB,NNP,VBD,WDT,PRP,VBD,PRP,CD,NNS,TO,VB,PRP$,NN,CC,PRP,VBZ,WDT,PRP,MD,VB,NN,TO,CC,VB,PRP,VBD,WDT,PRP,VBZ,TO,VB,PRP$,NN,CC,VB,PRP$,JJ,IN,PRP,VBZ,PRP$,PRP,VBZ,DT,NNS,WDT,VBP,IN,DT,VBZ,IN,DT,NN,VBZ,RB,VBN,CC,IN,NNP,DT,NNS,IN,NNP,NNP,VBP,RB",3
346,"DT,NN,VBG,DT,NN,IN,DT,NN,IN,NNP,VBD,DT,NN,WRB,PRP,VBD,DT,NN,IN,DT,NN,VBD,PRP,IN,DT,JJ,CC,VBD,PRP$,NN,TO,NN,CC,NNS,VBD,NNS,TO,DT,NN,CC,VBD,DT,NN,NN,TO,DT,NNP,VBD,DT,NN,IN,PRP,VBP,JJ,CC,IN,DT,NNS,CC,DT,NN,VBZ,VBN,TO,VB,JJR,NN,IN,DT,JJ",3
347,"DT,NN,IN,NNP,VBD,PRP$,JJ,NN,NN,NN,IN,IN,DT,DT,NN,VBD,VBN,IN,NN,NN,IN,CD,IN,DT,NN,IN,PRP$,NNP,DT,NN,IN,DT,NN,VBD,TO,DT,NN,JJ,IN,DT,PRP,VBD,JJ,CC,VBD,DT,NN,TO,DT,NNS,IN,DT,NNS,PRP,VBD,IN,PRP,VBZ,DT,JJ,NN,DT,IN,NNP,CC,IN,DT,VBZ,DT,NN,WDT,PRP,VBZ,RB,VB,PRP,VBZ,CD,IN,DT,RBS,JJ,NNS,IN,PRP,VBD,TO,IN,DT,DT,JJ,NN,VBD,RBR,IN,DT,JJ,NN,IN,EX,VBZ,NN,IN,NNP",3
348,"DT,NN,VBN,NNP,VBD,PRP,TO,DT,JJS,VB,IN,CD,NNS,IN,DT,DT,VBD,DT,NNP,NNP,NNP,WP,VBD,PRP,DT,NNP,VBZ,DT,JJ,NN,WP,NNS,VBD,IN,DT,NN,IN,NNP,IN,CD,JJ,JJ,NN,CC,NN,NNP,NNP,VBD,IN,DT,NN,NN,VBD,DT,JJ,PRP,VBD,IN,NNP,VBD,RP,IN,DT,NN,NN,CC,PRP,VBZ,VBN,RP,TO,VB,JJ,CC,RB,DT,JJ,PRP,RB,VBD,TO,VB,IN,CD,NNS,TO,CD,NNS,JJ,IN,PRP,VBD,CD,NN,NNP,VBZ,RB,JJ,IN,PRP,VBD,DT,NN,IN,NNP,NNP,WDT,VBZ,IN,DT,NNP",3
349,"DT,NN,IN,JJ,NN,NN,VBD,PRP$,NN,IN,PRP$,NNS,VBD,PRP,TO,NN,IN,DT,NN,IN,NNP,CC,NNS,IN,DT,NN,MD,VB,DT,NN,TO,VB,PRP$,DT,NNS,VBP,VBD,DT,NN,IN,DT,NN,IN,DT,NNP,NNP,CC,IN,VBN,IN,DT,JJ,PRP,DT,VBD,TO,VB,RB,TO,DT,DT,IN,DT,CD,JJ,NNS,VBD,PRP$,NNS,IN,CC,CD,VBD,TO,DT,JJ,NN,CC,VBD,IN,TO,JJ,DT,JJ,CD,VBD,DT,JJ,NN,VBG,RP,DT,JJ,NN,IN,PRP",3
350,"DT,JJ,NN,VBD,VBN,RB,IN,DT,NN,IN,NN,CC,NNS,NN,IN,JJ,RB,RB,RB,MD,DT,NN,NN,NN,IN,JJ,CC,PRP$,NN,MD,RB,VB,DT,JJ,NN,IN,JJ,NNS,CC,NNS,VBD,DT,PRP,VBZ,VBN,IN,DT,NN,WDT,VBZ,DT,NNS,WDT,NNS,MD,VB,IN,NNS,WDT,RB,NNS,MD,DT,NN,RB,VBD,DT,NN,IN,NN,IN,DT,JJ,NN,NN,VBD,DT,NNP,NNP,DT,JJ,JJ,NN,VBD,DT,NN,NN,TO,DT,NN,IN,NNS,VBG,JJ,NNS,IN,NNS,WDT,RB,VBZ,DT",3
351,"DT,JJ,NN,CC,NN,VBZ,VBN,DT,JJ,NN,TO,VB,PRP$,CD,NNS,PRP,VBZ,PRP$,NN,IN,DT,NN,IN,DT,DT,NN,VBZ,JJ,IN,VBG,IN,PRP,VBZ,CC,VBZ,DT,JJ,DT,NN,VBZ,IN,DT,VBG,NN,VBZ,DT,RB,RBR,JJ,NN,IN,NN,VBN,IN,DT,NN,VBZ,VBN,IN,DT,WDT,VBZ,DT,NN,NN,VBN,IN,JJ,CC,DT,NN,VBZ,VBN,IN,NN,TO,VB,PRP,IN",3
352,"NNS,VBG,IN,DT,JJ,JJ,NNP,NN,VB,VBD,DT,NN,IN,PRP$,NNS,WRB,PRP,VBD,RB,VBN,IN,DT,JJ,JJ,CC,DT,NNP,NN,IN,DT,VBN,NN,NN,VBD,DT,NN,IN,DT,NN,VB,NN,NN,VBG,VBG,JJ,NN,TO,VB,VBN,IN,DT,JJ,DT,NN,VBD,DT,NNS,IN,DT,NNS,IN,NN,IN,DT,NN",3
353,"DT,NNP,NNP,NNP,VBZ,DT,CD,NN,NN,IN,VBZ,DT,NNS,IN,CD,NNS,IN,IN,DT,EX,VBZ,DT,NN,NN,IN,DT,JJ,CC,PRP,VBZ,DT,JJ,NN,TO,VB,NN,IN,CD,DT,NNS,VBP,VBG,IN,IN,DT,JJ,WDT,MD,VB,CC,PRP,VBZ,PRP$,CD,NN,VBD,IN,VBG,DT,NN,NNS,CC,IN,JJ,NN,VBZ,JJ,IN,PRP,VBZ,JJ,NN,DT,NN,IN,DT,NN,VBD,IN,DT,NN,VBZ,IN,VBG,DT,NNP,NN,VBN,CC,VBG,NN,IN,DT,NN,IN,CD,JJ,NNP,NNS,VBP,RB,IN,DT,CD,NN,VBD,IN,PRP,VBZ,VBG,IN,DT,NN,IN,NN,CC,NN,VBN,RB,TO,VB,NN,CC,DT",3
354,"WP,VBZ,DT,JJ,NN,NN,IN,JJ,NNP,VBD,VBG,DT,NN,IN,NNP,IN,NN,IN,DT,NN,NN,CC,VBD,IN,DT,PRP,VBD,PRP$,NN,IN,DT,JJ,VBG,IN,PRP,VBD,IN,PRP,VBD,VBG,TO,VB,IN,VBG,PRP$,NN,CC,CD,CC,PRP,VBD,TO,VB,RP,DT,PRP,VBD,PRP,CD,VBG,RB,DT,NN,CC,DT,CD,TO,VB,PRP$,WRB,PRP,VBD,DT,NN,IN,NNS,VBD,PRP,DT,JJ",3
355,"DT,JJ,NN,WP,VBD,DT,NN,IN,DT,NN,IN,CD,VBD,CD,CD,IN,NN,PRP,CC,PRP$,NN,VBD,VBG,DT,PRP,VBD,JJ,IN,EX,VBD,NNS,IN,DT,NN,WRB,PRP,VBD,PRP,VBD,NN,DT,NN,VBD,DT,DT,NN,VBD,DT,NNS,RB,IN,NN,CC,VBD,PRP,DT,NNS,VBP,IN,DT,NN,VBD,RB,VBN,IN,NNP,NNS,WRB,PRP,VBD,NNP,IN",3
356,"IN,NNP,NNS,VBD,IN,DT,JJ,NN,VBN,IN,CD,IN,NNP,JJ,DT,VBD,DT,NN,TO,DT,NN,NNS,WDT,VBD,JJ,NNP,NN,VBZ,VBN,JJ,IN,NNP,NNP,NNS,VBD,IN,DT,NNS,VBD,VBN,IN,NNP,PRP,VBD,IN,PRP,IN,PRP,VBD,RB,TO,VB,DT,NN,IN,DT,PRP,VBD,TO,VB,IN,CD,IN,DT,NNS,VBD,IN,DT,VBD,CD,JJR,NN,VBN,IN,DT,JJ,DT,NN,IN,NNP,VBD,WP,NNP,NNP,VBZ,JJ,JJ,NNPS,VBD,DT,NN,IN,NN,IN,DT,NN,MD,VB,NNP,NN,IN,DT,JJ,NNP,CD,NN,VBD,IN,PRP,VBZ,IN,DT,NNP,NNPS,RB,VBD,DT,NN,IN,NN,CC,TO,VB,DT,JJ",3
357,"DT,NN,VBD,VBG,DT,NN,IN,JJ,NNP,WRB,CD,NNS,VBD,DT,NNS,IN,JJ,PRP,VBD,TO,VB,DT,NN,CC,VBD,IN,DT,JJ,IN,PRP,VBD,VB,DT,JJ,PRP,VBD,JJ,TO,VB,RB,CC,VBZ,IN,IN,VBG,IN,DT,NNS,VBD,JJ,DT,NN,VBD",3
358,"DT,NN,IN,NNP,VBD,VBG,TO,VB,RP,PRP$,NN,WRB,PRP,RB,VBD,DT,NN,CC,VBD,VBN,PRP,VBD,RB,VBN,DT,NN,NN,CC,VBD,DT,NN,NN,TO,JJ,IN,PRP,VBD,IN,DT,DT,JJ,NN,VBD,TO,VB,DT,NNP,DT,NN,IN,DT,NN,VBD,PRP,CC,VBD,DT,NN,NN,VBD,TO,VB,DT,NN,IN,DT,NN,VBP,DT,NN,CC,VB,DT,DT,NN,VBD,TO,VB,RB,RB,CC,VBD,VBN,TO",3
359,"NNS,IN,NNS,VBP,VBN,VBG,DT,NNS,IN,VBD,CD,NNS,IN,IN,NNP,PRP,VBP,VBG,DT,NN,VBG,TO,VBG,JJ,NN,IN,DT,NN,IN,DT,DT,VBG,NN,VBD,IN,DT,NNS,VBD,VBG,IN,NN,CC,NN,IN,DT,NN,IN,DT,NN,IN,NNS,VBP,NN,IN,PRP,CC,VB,JJ,NNS,VBD,DT,NNP,IN,DT,NNP,TO,VB,PRP$,NN,CC,VBD,JJ,IN,PRP,VBD,IN,PRP,MD,VB,PRP,VB,JJ,NN,IN,DT",3
360,"DT,NN,NN,VBD,IN,DT,JJ,NN,NN,NN,IN,VBG,IN,DT,JJ,NN,IN,NNP,WRB,NNP,NN,IN,JJ,NN,VBD,DT,NN,IN,DT,JJ,NN,CC,VBD,PRP,VBG,CD,NNS,CC,VBG,IN,JJS,CD,DT,NN,VBD,NN,IN,IN,NN,WRB,NNS,CC,NNS,VBP,JJ,IN,NNS,VBG,PRP$,DT,NNP,NNP,WDT,VBZ,NNP,NNP,NN,TO,VB,VBD,NN,IN,DT,NN,VBG,DT,NN,NN,VBD,DT,NN,IN,NNP,NNS,VBP,RB,VBG,DT,NNS,IN,IN,PRP$,NN,IN,NNP,IN,DT,NN,IN",3
361,"NNS,IN,NNP,MD,RB,NN,DT,NN,IN,DT,JJ,NNP,NNS,CC,DT,NNP,VBG,DT,NN,JJR,JJ,IN,IN,DT,NNS,VBP,DT,JJ,NN,TO,VB,JJR,IN,DT,JJ,JJ,CD,CC,DT,NNP,NNP,NN,VBD,RB,TO,CD,CD",3
362,"DT,NN,NN,IN,NNP,VBD,RB,TO,DT,JJ,NN,JJ,NN,IN,DT,NN,VBD,DT,IN,DT,RB,JJ,NNP,DT,NN,IN,DT,NN,VBZ,VBN,VBG,DT,NN,IN,NN,TO,DT,NN,IN,PRP,VBD,IN,DT,NN,CC,RB,DT,JJ,NN,VBD,JJ,DT,NN,CC,VBD,NN,IN,DT,DT,NN,VBD,PRP,IN,VBG,DT,NN,IN,DT,NN,NN,CC,VBG,IN,VBG,RP,DT,NN,IN,NNS,IN,DT,NN,CC,VBG,RP,IN,DT,VBG,DT,NN,NN,IN,NN,IN,PRP$,DT,JJ,NN,VBN,TO,NN,DT,NN,DT,NN,IN,NN,IN,DT,CC,DT,NN,RB,VBD,PRP$,NNS,VBN,JJ,CC,VBD,DT,VBG,IN,DT,NN,IN,IN,CD,WDT,VBZ,IN,CD,JJ,NNP,NN,VBD,IN,PRP,VBD,VBN,DT,NN,VBG,IN,CC,DT,NN,VB,RBR,JJ,IN,PRP,VBZ,RB",3
363,"IN,NNP,NNP,CC,IN,DT,NN,VBD,RP,DT,NN,NN,TO,VB,NNS,IN,DT,NN,IN,DT,JJ,NN,NN,VBD,DT,NN,TO,DT,NN,CC,VBD,IN,PRP,VBD,JJ,DT,NN,VBD,IN,DT,NNS,IN,DT,NN,VBD,IN,PRP,VBD,CC,VBD,PRP,VB,DT,IN,DT,JJS,NNS,IN,JJ,JJ,RB,NNS,VBD,RP,IN,DT,NN,VBD,VBN,TO,VB,JJ,CC,RB,PRP,VBD,NN,IN,DT,NN,NN,IN,DT,JJ,NN,VBN,NNP,WP,VBD,VBN,CD,NNS,VBG,VBD,VBN,IN,DT,NN,VBD,CC,VBD,IN,PRP,VBD,IN,DT,JJ,NNS,IN,PRP$,NNS,VBD,DT,DT,JJ,NN,VBD,DT,JJ,NN,IN,DT,JJ",3
364,"DT,NN,VBN,NNP,VBD,JJ,CC,NNS,VBD,VBN,IN,PRP$,IN,PRP,VBD,PRP,IN,DT,NN,CC,VBD,PRP,PRP$,NN,VBD,IN,NN,VBD,JJ,IN,PRP$,NN,VBD,VBG,JJ,NNS,JJ,IN,VBG,VBG,CC,NNP,VBD,DT,NN,IN,DT,NN,IN,PRP$,NN,IN,PRP$,NN,CC,VBD,PRP,IN,DT,IN,PRP$,PRP$,NN,VBD,DT,NN,IN,PRP$,NN,CC,VBD,PRP,TO,DT,NNS,TO,VB,PRP$,NNS,NNPS,VBD,DT,NN,JJ,CC,VBD,IN,NNP,VBD,DT,JJ,NN,PRP,VBD,NN,CC,PRP,VBZ,RB,VBG,IN",3
365,"NNP,NNP,VBZ,VBN,VBN,IN,DT,JJ,NNP,IN,NNP,IN,DT,NNP,VBG,DT,JJS,NN,IN,DT,NN,IN,DT,NN,IN,IN,CD,CC,NN,NNS,VBN,IN,DT,NN,IN,PRP$,NN,NNP,VBD,IN,PRP,MD,VB,NN,CC,VBG,DT,PRP,VBD,NNS,IN,NNP,FW",3
366,"NNS,IN,IN,DT,NN,VBN,IN,DT,NN,IN,NNP,IN,NNP,TO,VB,NN,IN,DT,NN,NN,IN,NNS,VBG,NN,IN,NNP,CC,RB,DT,NN,VBZ,VBN,IN,PRP,VBD,RB,VBN,CD,NNS,RB,IN,CD,NNS,CC,RB,TO,CD,NNS,VBG,DT,NN,WP,VBZ,NN,IN,DT,NN,IN,NNS,VBG,DT,NNP,CC,NNP,VBD,IN,PRP,MD,RB,VB,CC,PRP,VBZ,RB,RB,VB,TO,VB,TO,DT,NN,IN,NN,TO,VB,RB,VBG,IN,DT,NN,VBZ,NN,JJ,TO,DT,JJ,NN,NN,NN,VBN,VBG,DT,JJS,IN,DT,NN,NN,IN,EX,VBZ,RB,DT",3
367,"JJ,NNP,NNP,MD,RB,VB,IN,PRP,VBZ,DT,JJS,NN,IN,DT,IN,PRP$,NN,VBZ,CD,NNS,PRP,VBD,DT,JJ,NN,NN,NN,NNP,NNP,IN,DT,NNP,VBZ,IN,PRP$,NN,VBZ,JJ,IN,JJ,NNS,JJ,IN,VBG,VBG,NN,NN,CC,VBG,VBG,IN,DT,NN,IN,DT,NNS,VBP,PRP$,NN,PRP,VBZ,IN,WRB,PRP,VBZ,NN,PRP,VBZ,VBN,IN,VBG,DT,JJS,NN,IN,DT,IN,PRP,VBZ,IN,PRP,VBZ,TO,VB,PRP,RP,IN,DT,VBZ,DT,NNS,IN,DT,JJ,RB,JJ,NN,VBZ,CD,DT,RBS,JJ,JJ,NNS,TO,VB,VBN,PRP,IN,DT,JJ,JJ,NN,IN,DT,NNP,NNP,IN,NNP",3
368,"JJ,NNP,NNP,IN,DT,NNP,VBD,NN,IN,CD,IN,VBG,JJ,TO,CC,PRP,RB,VBD,NN,TO,VB,TO,VB,IN,PRP,VBD,TO,VB,IN,PRP$,JJ,IN,NN,IN,DT,CD,CC,PRP,VBD,VBN,TO,VB,IN,VBG,DT,NN,WRB,PRP$,NNS,NNP,VBD,IN,PRP,VBD,VBN,RP,CC,VBD,RB,JJ,VBG,JJ,NNS,VB,DT,NNS,CC,DT,NN,CC,VBD,IN,PRP,VBD,NN,TO,RB,VB,TO,PRP,VBZ,VBG,NN,CC,VBZ,IN,PRP,MD,VB,JJ,NNS,TO",3
369,"NNS,IN,NNP,VBD,TO,DT,NNS,IN,NN,IN,NN,CC,VBD,DT,NN,IN,NNP,NNP,NNS,VBP,IN,DT,NN,VBZ,DT,JJS,JJ,NN,IN,NN,NNS,VBP,IN,NNP,RB,VBZ,JJR,NNS,IN,DT,JJ,NNP,VBD,NNS,VBG,NNP,DT,NN,NN,WP,VBD,IN,DT,JJ",3
370,"DT,NN,IN,JJ,NN,NN,NN,IN,NN,VBZ,VBN,VBN,IN,DT,NN,VBD,VBN,TO,JJ,NNP,IN,DT,NNP,NNP,NN,IN,NNP,NNP,VBD,DT,NN,IN,PRP$,NN,NN,NN,JJ,PRP,VBD,IN,DT,NN,WDT,VBD,NNS,IN,NN,IN,FW,NN,IN,NNP,NNS,NNS,VBP,TO,VB,DT,FW,IN,DT,JJ",3
371,"IN,VBG,PRP,IN,NN,NN,VBD,RP,IN,DT,RB,JJ,JJ,NN,VBN,CD,VBZ,VBN,VBN,IN,DT,JJ,PRP,VBZ,VBN,VBN,TO,VB,NN,CC,DT,JJ,NN,VBD,IN,DT,NN,IN,JJ,VBD,DT,NN,IN,JJ,NN,RB,RB,VBG,JJ,NN,CC,RB,NN,IN,DT,JJ,CD,DT,NN,VBZ,CD,NNS,DT,JJ,NN,IN,PRP$",3
372,"DT,JJ,NNP,NNP,VBD,DT,JJ,NN,IN,CD,IN,DT,NN,VBG,VBN,DT,NN,VBD,VBG,IN,DT,NN,IN,NNS,VBN,IN,DT,NNP,DT,NN,WRB,DT,VBD,VBZ,IN,CD,CD,JJ,NNS,RB,IN,PRP,VBZ,NNS,NNS,TO,VB,DT,JJ,NNS,VBN,IN,DT,JJ,NNP,WDT,VBZ,VBN,VBG,NNS,IN,NN,IN,PRP,VBD,IN",3
373,"NNS,IN,NNS,IN,DT,JJ,NN,NNP,NNP,VBD,IN,DT,NN,MD,VB,IN,DT,NN,VBZ,IN,DT,JJ,NN,IN,PRP,VBZ,NN,PRP,RB,VBD,NNS,IN,DT,NN,IN,PRP$,NN,CC,NNS,WDT,PRP,RB,DT,VBZ,DT,NN,IN,PRP,VBD,VBN,TO,VB,IN,IN,DT,DT,NN,VBD,TO,PRP$,NNS,IN,VBG,TO,DT,IN,EX,VBD,JJ,NNS,IN,DT,PRP,VBZ,RB,RB,JJ,IN,PRP,MD,VB,IN,DT,JJ",3
